region,timePeriod,administeredVaccines
19,48,171.23664259889796
19,49,167.86034261004943
19,50,164.5372566077518
19,51,161.27919360094856
19,52,158.07602400525937
19,53,154.93775586319197
19,54,151.85442161437652
19,55,148.83494740355673
19,56,145.8695129158323
19,57,142.96632739747645
19,58,140.00861502371083
19,59,137.24685994843168
19,60,134.52740964354172
19,61,131.86251598362858
19,62,129.24273737920072
19,63,126.67651089872807
19,64,124.15528233495942
19,65,121.68644012649372
19,66,119.26181080379952
19,67,116.88813835617572
19,68,114.55751254816481
19,69,112.27622988815081
19,70,110.03662884228906
19,71,107.8446612471269
19,72,105.69292134882501
19,73,103.58707388114352
19,74,101.51997521675705
19,75,99.49703771202454
19,76,97.51138128981547
19,77,95.5681886097488
19,78,93.66084028798208
19,79,91.7943053730097
19,80,89.96221947289209
19,81,88.16935036920782
19,82,86.4095813082468
19,83,84.68748894472893
19,84,82.9338424193779
19,85,81.20532755203502
19,86,79.61654871689349
19,87,78.0551508850068
19,88,76.51615056205178
19,89,75.00631851417647
19,90,73.52056116093597
19,91,72.005070559554
19,92,70.50333666873979
19,93,69.13488460553864
19,94,67.7812581168954
19,95,66.38058291972754
19,96,65.08803904999918
19,97,63.81482659879376
19,98,62.56130636801663
19,99,61.271658798291675
19,100,60.07450620213425
19,101,58.830402405432054
19,102,57.68684343769743
19,103,56.55860388400342
19,104,55.44779307706846
19,105,54.35513464833509
19,106,53.28115330098464
19,107,52.226185110170455
19,108,51.190408939541
19,109,50.17387688967826
19,110,49.1765413642852
19,111,48.19827790662522
19,112,47.23890384743573
19,113,46.29819319976058
19,114,45.37588837012595
19,115,44.47170925908915
19,116,43.585360268806646
19,117,42.71653565886665
19,118,41.86492361337902
19,119,41.03020931101277
19,120,40.18138038328777
19,121,39.3874971928944
19,122,38.60743483462003
19,123,37.841721438885784
19,124,37.09030537580583
19,125,36.35310719105622
19,126,35.630012251021604
19,127,34.92087491596124
19,128,34.225523986316595
19,129,33.543768215520075
19,130,32.87540129335905
19,131,32.220206085393094
19,132,31.577958106156675
19,133,30.94842829254714
19,134,30.33138517706233
19,135,29.726596565594022
19,136,29.13383081633178
19,137,28.552857803058302
19,138,27.983449631860626
19,139,27.425381167000996
19,140,26.878430410170772
19,141,26.3423787677676
19,142,25.817011233077626
19,143,25.302116504078427
19,144,24.797487052741445
19,145,24.302919157955188
19,146,23.818212911291717
19,147,23.34317220261507
19,148,22.87760469083101
19,149,22.421321763783393
19,150,21.97413849031896
19,151,21.535873566797054
19,152,21.10634925975607
19,153,20.685391346021724
19,154,20.272829051219823
19,155,19.868494987412745
20,2,3401.711225297575
20,3,2453.3051973097
20,4,1859.197722028328
20,5,1411.272356781344
20,6,1074.3118933439073
20,7,820.5776118819566
20,8,624.7866245127229
20,9,476.4333895945453
20,10,369.8562195633798
20,11,287.131986504926
20,12,224.01985719129212
20,13,175.93409892792934
20,14,139.31543550912204
20,15,111.38778550831317
20,16,89.78754932647315
20,17,73.27372970358685
20,18,60.26485961140551
20,19,50.14301048858861
20,20,42.120363614900256
20,21,35.79811468908637
20,22,30.42043660167635
20,23,26.05407139102537
20,24,22.34857171737559
20,25,19.200917532962535
20,26,16.2809130163524
20,27,13.739655296874975
20,28,11.327795993370799
20,29,12.127136107355703
20,30,11.016731319570386
20,31,10.7666936784108
20,32,10.688953108887176
20,33,10.630790239541726
20,34,11.65966963058364
20,35,11.24978743558975
20,36,10.589931507984277
20,37,11.059413098431278
20,38,10.456780818826202
20,39,16.547018358369485
20,40,18.97904575960663
20,41,20.085962730884024
20,42,20.71999268434782
20,43,20.822915581336517
20,44,20.67407812731884
20,45,20.28522442533387
20,46,19.712487977448117
20,47,22.69598726464264
20,48,23.14405858649327
20,49,23.25821221201242
20,50,23.123327157606447
20,51,24.765992136666416
20,52,25.897969540539297
20,53,26.622205856000623
20,54,26.993698701556248
20,55,27.046976100479426
20,56,26.935201443005873
20,57,26.700041477989515
20,58,26.373902586755726
20,59,25.98584642552949
20,60,25.545250454257893
20,61,25.07019542385726
20,62,24.57091618723182
20,63,24.04837082379293
20,64,23.528517984724623
20,65,22.98729155201853
20,66,22.458492868636597
20,67,21.9111992067071
20,68,21.372896353623734
20,69,20.835870095550955
20,70,20.300971939025523
20,71,19.768647756206313
20,72,19.23913002387898
20,73,18.712486506494976
20,74,18.188658184845398
20,75,17.6674877027206
20,76,17.14874066164728
20,77,16.632121504418365
20,78,16.117285302105174
20,79,15.603846437144435
20,80,15.091384931768046
20,81,14.579450987217218
20,82,14.067568160298023
20,83,13.555235498897362
20,84,13.041928878781427
20,85,12.527101724068581
20,86,12.010185248466259
20,87,11.49058832010682
20,88,10.96769702690604
20,89,10.44087399975708
20,90,9.909457536019522
20,91,9.372760554500863
20,92,8.83006940457695
20,93,8.280642545591823
20,94,7.7237091077144475
20,95,7.1584673416294
20,96,6.5840829615139755
20,97,5.999687383488262
20,98,5.404375859953527
20,99,4.797205508833695
20,100,4.177193235610948
20,101,4.068322768823993
20,102,4.036629296436338
20,103,5.365362396624685
20,104,5.4961021005171
20,105,5.471935006663205
20,106,5.317816144817435
20,107,5.062925749127407
20,108,4.728934287776087
20,109,4.331977631560282
20,110,3.8839986325701386
20,111,4.31457367576652
20,112,4.096904018807907
20,113,3.7953432928422783
20,114,3.9857864284885585
20,115,3.7424446391335286
20,116,3.6886464999380713
20,117,4.218156961098505
20,118,4.125083840348459
20,119,3.9260692020984904
20,120,3.638866318386028
20,121,4.172605781969912
20,122,4.057620820472436
20,123,3.8454673957475585
20,124,3.5514170346309966
20,125,3.4905751264793863
20,126,3.465790969558295
20,127,3.647300769563576
20,128,3.456905415364373
20,129,3.411739067945245
20,130,3.740748521349212
20,131,3.6067476993612253
20,132,3.3825754475123593
20,133,3.332214352977833
20,134,3.812547959336037
20,135,3.7275894711665476
20,136,3.547168253992845
20,137,3.2872290887192026
20,138,3.2325784081892612
20,139,3.2097514016758297
20,140,3.19189330206172
20,141,3.3528499922489745
20,142,3.1827802171554453
20,143,3.1418567688824504
20,144,3.120594412952304
20,145,3.1027968254514584
20,146,3.0855031545909175
20,147,3.2372741263996496
20,148,3.075608525322932
20,149,3.3577431380830136
20,150,3.232603642040753
20,151,3.027898472444835
20,152,2.98226869265902
20,153,2.9615630164093134
20,154,4.724778770330149
20,155,6.015621691572943
21,2,2065.805083046715
21,3,1542.4721401218203
21,4,1176.6306088356591
21,5,886.9914808040671
21,6,666.7344138131326
21,7,499.0010448536477
21,8,369.6582455283732
21,9,270.2008134093513
21,10,193.15161926840986
21,11,132.99940937338968
21,12,89.73751004623712
21,13,52.15510143554051
21,14,20.751047126362177
21,15,18.027088578532016
21,16,17.9033616706992
21,17,18.06275337602325
21,18,18.016014514581784
21,19,18.027782428179012
21,20,17.894290618800394
21,21,17.866678844839306
21,22,17.717466364513893
21,23,17.68310772983896
21,24,17.532487540759064
21,25,17.49727872284248
21,26,19.087012687431677
21,27,17.481801270829173
21,28,28.5438704680667
21,29,30.434434700298365
21,30,35.861922493186924
21,31,37.314053992163245
21,32,37.74660880878242
21,33,37.46871712369833
21,34,37.45313640816614
21,35,37.2271255600027
21,36,40.4571180662479
21,37,40.471622363939794
21,38,39.911173746367794
21,39,38.863002826544566
21,40,37.41608036940385
21,41,35.75439195685898
21,42,33.673282726104006
21,43,31.60896823015148
21,44,36.207818626316964
21,45,36.25550905674627
21,46,35.795187725839924
21,47,34.88558008443391
21,48,33.609591476490785
21,49,32.13449758575683
21,50,31.522595718206624
21,51,29.910532966395024
21,52,28.0258404024148
21,53,25.798051818028117
21,54,23.43215626640654
21,55,20.836421485461806
21,56,18.011906682257557
21,57,15.010427888638521
21,58,14.595514848459366
21,59,12.145471417521888
21,60,19.72313493816021
21,61,20.538058111031162
21,62,22.59371711625655
21,63,22.754913573564824
21,64,22.29814827530331
21,65,21.39951562616983
21,66,19.997854367539798
21,67,18.228904416773197
21,68,16.07429147222837
21,69,13.685024758326058
21,70,11.052946718167728
21,71,10.705883566993567
21,72,10.642381129973144
21,73,15.699818032201442
21,74,21.23878848912086
21,75,22.938348798442302
21,76,23.8576103222565
21,77,24.140514217950365
21,78,23.923702411695515
21,79,23.384868534957935
21,80,22.364672951351842
21,81,24.71948165643894
21,82,24.64444799084146
21,83,24.227961395803472
21,84,23.514470400983978
21,85,22.55661528161442
21,86,21.39144092080719
21,87,20.044277517690045
21,88,18.5313446035705
21,89,16.861696445682536
21,90,15.038663084099579
21,91,13.060907600468381
21,92,10.923190373644031
21,93,8.616908566763602
21,94,13.999245854703373
21,95,14.35561844126297
21,96,18.16973886446184
21,97,19.108543871946633
21,98,20.50499173998029
21,99,20.88300183800757
21,100,20.89180088697803
21,101,20.60451024738832
21,102,20.08065767480828
21,103,19.36350094706655
21,104,18.483933337118774
21,105,17.463335500967872
21,106,16.315713644862864
21,107,15.049295674160048
21,108,13.667716033023337
21,109,12.17088776556664
21,110,10.555636019534184
21,111,8.816148829565448
21,112,6.944287107214635
21,113,6.7378568639150345
21,114,6.697909736249279
21,115,6.670978892918088
21,116,7.342319447981485
21,117,6.6738085822749
21,118,6.574903219368057
21,119,6.5337818540121555
21,120,6.499781639939107
21,121,6.466084847547694
21,122,6.432220874823222
21,123,6.39833437018345
21,124,6.364535036797421
21,125,6.965499812715975
21,126,6.357031653149428
21,127,6.941151792796968
21,128,6.28929592218264
21,129,6.194154251398774
21,130,6.155454511980967
21,131,6.123570543484168
21,132,6.708531479581197
21,133,6.117999006248744
21,134,6.681218001335572
21,135,6.052581169815085
21,136,5.960917461776856
21,137,6.54889233056029
21,138,5.951773220919504
21,139,6.504565219402554
21,140,5.88704954967144
21,141,5.797417441727003
21,142,5.761213134759698
21,143,5.731419068704198
21,144,6.279126720277393
21,145,5.72625855420925
21,146,6.744097554345354
21,147,6.345065719725024
21,148,5.639538105870318
21,149,5.541317703994369
21,150,6.106730540603639
21,151,5.535564138346997
21,152,5.45220512044162
21,153,5.989363999415655
21,154,5.443751547953512
21,155,8.91836965879595
22,2,1712.272041901285
22,3,1291.7951266716545
22,4,998.3436878857536
22,5,777.1813035578983
22,6,610.5424162071107
22,7,484.97735723720484
22,8,389.81537909717514
22,9,317.8976241987755
22,10,263.3272050904063
22,11,221.80412959412922
22,12,190.0979549514293
22,13,165.7820619542227
22,14,147.03297145006354
22,15,132.47999037257875
22,16,121.09247650201769
22,17,112.09526304096033
22,18,104.9051781999983
22,19,99.08337795079828
22,20,94.29953951595478
22,21,90.30495561247098
22,22,86.91385794425382
22,23,83.98046349921152
22,24,81.40433704818419
22,25,79.09990611905334
22,26,77.01152075620176
22,27,75.08892770632522
22,28,73.30184036652052
22,29,71.62004381592781
22,30,70.02759906716523
22,31,68.50569730552475
22,32,67.04649343210986
22,33,65.63770231551752
22,34,64.27602443083917
22,35,62.95293355382813
22,36,61.66766372065045
22,37,60.41388002351024
22,38,59.192210133861906
22,39,57.9976202554833
22,40,56.83148665945821
22,41,55.689569999290335
22,42,54.573630868134615
22,43,53.47993500956829
22,44,52.37713636448636
22,45,51.336864466167775
22,46,50.27673222076919
22,47,49.23187819852455
22,48,48.273238060302006
22,49,47.325910973996336
22,50,46.39557950701383
22,51,45.4792512936435
22,52,44.54548003073089
22,53,43.670189040059945
22,54,42.81027511507067
22,55,41.96368847198201
22,56,41.13335960371953
22,57,40.316942727186685
22,58,39.489529637129856
22,59,38.71030947651915
22,60,37.94548585864583
22,61,37.1931776552334
22,62,36.42914885428946
22,63,35.71118816903471
22,64,34.97567007785937
22,65,34.28993804140649
22,66,33.61597421357922
22,67,32.95212986833248
22,68,32.27539927983842
22,69,31.641320695768286
22,70,31.018360676944912
22,71,30.40503135376273
22,72,29.80346785183467
22,73,29.21196897112397
22,74,28.61246306654827
22,75,28.04790474402046
22,76,27.493769920575595
22,77,26.94869644871207
22,78,26.414383129195787
22,79,25.88929777468217
22,80,25.35767295367774
22,81,24.85675743337497
22,82,24.365223316619264
22,83,23.88183998350972
22,84,23.391104971732556
22,85,22.929897005934247
22,86,22.45753322509998
22,87,22.017097326269003
22,88,21.56312757160925
22,89,21.142171491376313
22,90,20.706191469242132
22,91,20.303475996983114
22,92,19.88488840646936
22,93,19.499287394585522
22,94,19.097421618995753
22,95,18.727933245384694
22,96,18.342105179472235
22,97,17.98784245832023
22,98,17.638490058627816
22,99,17.293304141109694
22,100,16.953985149676413
22,101,16.619622906196042
22,102,16.29144397969721
22,103,15.968597220587606
22,104,15.652045158448004
22,105,15.340950118098961
22,106,15.02625442203343
22,107,14.729368849525294
22,108,14.426161972945078
22,109,14.142705159006216
22,110,13.85116722843335
22,111,13.580334407336728
22,112,13.31399485575239
22,113,13.039692230240503
22,114,12.77016909006294
22,115,12.522710863525415
22,116,12.278890580287317
22,117,12.038133356933011
22,118,11.791141725852352
22,119,11.547230564542136
22,120,11.323955532355054
22,121,11.10335954158554
22,122,10.885952126460365
22,123,10.671930299188753
22,124,10.461437807717576
22,125,10.254571572013127
22,126,10.051390657534228
22,127,9.85192403516086
22,128,9.65617710105761
22,129,9.464137026359976
22,130,9.275777071277743
22,131,9.091060018324676
22,132,8.909940876111207
22,133,8.73236899060891
22,134,8.558289681957522
22,135,8.387645505528836
22,136,8.22037721800021
22,137,8.056424513448412
22,138,7.895726581168899
22,139,7.738222525956012
22,140,7.583851682696927
22,141,7.432553850035974
22,142,7.284269462255549
22,143,7.138939714120447
22,144,6.9965066500051485
22,145,6.856913225967975
22,146,6.7201033513871815
22,147,6.586021915199151
22,148,6.4546148005719015
22,149,6.325828890924515
22,150,6.199612069499342
22,151,6.075913214158029
22,152,5.954682188665085
22,153,5.835869831413497
22,154,5.7194279423124055
22,155,5.6053092683792345
23,2,2356.8024266378625
23,3,1752.0917444949566
23,4,1328.7054245341026
23,5,1009.7355191016879
23,6,757.5455012255022
23,7,561.1069913255261
23,8,412.0422077476549
23,9,299.59852719534433
23,10,235.71315206515925
23,11,187.48725834515045
23,12,151.25802498998897
23,13,124.00200685913717
23,14,103.59946987831334
23,15,87.93178823732956
23,16,76.16039852238968
23,17,67.19076534129778
23,18,60.31586002955331
23,19,55.00576485880203
23,20,50.86464735375261
23,21,47.59698582410038
23,22,45.0066029003871
23,23,42.855872817667006
23,24,40.13903334423798
23,25,38.88734282774006
23,26,37.80426966253237
23,27,36.80934859190667
23,28,35.922785041798015
23,29,35.085195140537024
23,30,34.30742080076684
23,31,33.29428150690564
23,32,32.660420807543986
23,33,32.03262863562215
23,34,31.415138398944958
23,35,30.807498974642332
23,36,30.2095270506525
23,37,29.6211583405747
23,38,29.042393655979232
23,39,28.473262828916848
23,40,27.91380173018683
23,41,27.36403830624534
23,42,26.82398473945463
23,43,26.293633684019877
23,44,25.772957142058406
23,45,25.26190698406074
23,46,24.76041643227013
23,47,24.268402048590076
23,48,23.78576592573919
23,49,23.312397889961716
23,50,22.834516053362318
23,51,22.38286692752905
23,52,21.939096108576294
23,53,21.50348523761648
23,54,21.076022813568706
23,55,20.656666536343902
23,56,20.24534832416653
23,57,19.841980808755256
23,58,19.446462315957163
23,59,19.058680712801536
23,60,18.67851637851928
23,61,18.305844498371954
23,62,17.940536833572
23,63,17.582463085561283
23,64,17.22458230901239
23,65,16.882378771559214
23,66,16.54650654483347
23,67,16.217048712034007
23,68,15.893943192549314
23,69,15.577115126623253
23,70,15.266479130383209
23,71,14.96194232279515
23,72,14.663406613324002
23,73,14.370770443044385
23,74,14.083930108198132
23,75,13.802780764766425
23,76,13.52721718923282
23,77,13.2571343529094
23,78,12.99242785363771
23,79,12.732994238341716
23,80,12.478731242029857
23,81,12.224862254361016
23,82,11.981854963789038
23,83,11.74337591705978
23,84,11.504411585590677
23,85,11.276352084994466
23,86,11.052389846760976
23,87,10.832617325181625
23,88,10.617015103747203
23,89,10.40555014713344
23,90,10.198178423433818
23,91,9.99484786140066
23,92,9.795500590866773
23,93,9.600074649463648
23,94,9.404716426618027
23,95,9.21792217573261
23,96,9.034571390230193
23,97,8.85471293294529
23,98,8.67449584457026
23,99,8.502513135955489
23,100,8.333625834043348
23,101,8.1679021871818
23,102,8.005326414791421
23,103,7.845872751337038
23,104,7.686172317234957
23,105,7.533722546533153
23,106,7.384031771363282
23,107,7.237155949775112
23,108,7.093078337976172
23,109,6.951773986848596
23,110,6.813211287885119
23,111,6.677353783855361
23,112,6.544161540474615
23,113,6.413592191637312
23,114,6.2856017353358515
23,115,6.160145139150074
23,116,6.037176800205697
23,117,5.916650893856709
23,118,5.798521637242298
23,119,5.682743487694367
23,120,5.569271291264791
23,121,5.4580603930514835
23,122,5.349066718262205
23,123,5.240245545124548
23,124,5.136077023609135
23,125,5.0338501518053125
23,126,4.933585388190667
23,127,4.8352615246870565
23,128,4.73885395735396
23,129,4.644335282231706
23,130,4.551676126892474
23,131,4.460845777369053
23,132,4.371812654237741
23,133,4.284544673615286
23,134,4.1990095203652285
23,135,4.11517485430584
23,136,4.03300846526742
23,137,3.952478389084912
23,138,3.873552993748267
23,139,3.7962010427521
23,140,3.720391741024245
23,141,3.6460947675456743
23,142,3.5732802978075164
23,143,3.50191901851287
23,144,3.431982136367415
23,145,3.3634413823718994
23,146,3.2950499507537976
23,147,3.229513074113868
23,148,3.165229543698048
23,149,3.102180482161226
23,150,3.0403527197197993
23,151,2.9797305850182867
23,152,2.9202966952961593
23,153,2.8620324637241055
23,154,2.8049184860858665
23,155,2.748934834262919
24,2,5073.9530283254
24,3,3776.5849472364807
24,4,2867.908753786824
24,5,2182.924916741338
24,6,1667.1866972353182
24,7,1252.9866414607602
24,8,940.4457258599501
24,9,704.7397920093092
24,10,553.7357559881679
24,11,417.30866702040544
24,12,337.93813217050575
24,13,277.1276393298843
24,14,231.48363482941855
24,15,196.90334377119498
24,16,170.61342997309154
24,17,150.5319142052392
24,18,135.09944718369948
24,19,123.14851791226555
24,20,113.80534033522558
24,21,106.41623053859821
24,22,100.49237685824409
24,23,95.66841992172324
24,24,91.67139922605483
24,25,88.29747952923381
24,26,85.3945142545274
24,27,82.84898703627009
24,28,80.57623616671826
24,29,78.51313989247686
24,30,76.61264571228634
24,31,74.83968093360295
24,32,73.16809745245848
24,33,71.57839057744602
24,34,70.05599690205507
24,35,68.59002513511035
24,36,67.17231048138159
24,37,65.79671067023263
24,38,64.45858234839106
24,39,63.15439200285235
24,40,61.88142715276579
24,41,60.637582214339076
24,42,59.42119992807362
24,43,58.230954089145825
24,44,57.06576294923471
24,45,55.92472536890931
24,46,54.807073824286654
24,47,53.71213988280312
24,48,52.639328890055964
24,49,51.58810144973111
24,50,50.55795990423806
24,51,49.54843848916136
24,52,48.55909618065676
24,53,47.58951151186369
24,54,46.639278824984814
24,55,45.70800556686201
24,56,44.79531034031709
24,57,43.900821500667526
24,58,43.024176143712275
24,59,42.16501937334981
24,60,41.32300376774251
24,61,40.4977889854748
24,62,39.68904146962175
24,63,38.89643421964632
24,64,38.11964660975889
24,65,37.35836423867927
24,66,36.612278800283065
24,67,35.881087967869234
24,68,35.1644952871043
24,69,34.462210074337676
24,70,33.77394731813273
24,71,33.09942758265496
24,72,32.438376912104864
24,73,31.790526735750113
24,74,31.155613773353416
24,75,30.53337994094605
24,76,29.92357225699064
24,77,29.32594274902923
24,78,28.74024836093762
24,79,28.166250860914673
24,80,27.603716750331678
24,81,27.05241717355687
24,82,26.512127828857057
24,83,25.982628880463626
24,84,25.463704871875432
24,85,24.955144640457288
24,86,24.45674123337986
24,87,23.968291824935207
24,88,23.489597635252455
24,89,23.011839563489282
24,90,22.55431757175045
24,91,22.10534302261279
24,92,21.66499876322559
24,93,21.233188566833043
24,94,20.80980196221172
24,95,20.394716728817947
24,96,19.987802423621417
24,97,19.5889230384873
24,98,19.19793901707583
24,99,18.81470878321978
24,100,18.43908989674948
24,101,18.070939925084904
24,102,17.71011709789608
24,103,17.35648079614502
24,104,17.009891914654812
24,105,16.670213128086356
24,106,16.337309083144927
24,107,16.011046534457762
24,108,15.69129443746003
24,109,15.37792400849434
24,110,15.070808759936941
24,111,14.769824516336069
24,112,14.469412437845575
24,113,14.181740538657982
24,114,13.89944068643093
24,115,13.616662828295851
24,116,13.34668735104317
24,117,13.081572879451256
24,118,12.821425010212797
24,119,12.566219046918746
24,120,12.315914549435094
24,121,12.070458367495673
24,122,11.829788070341442
24,123,11.58907347673114
24,124,11.359000782528838
24,125,11.133143517091254
24,126,10.90657371348467
24,127,10.690547882612373
24,128,10.478358905150243
24,129,10.27010802335956
24,130,10.065784533636414
24,131,9.865363097108883
24,132,9.664571754225681
24,133,9.472935426552391
24,134,9.284754352699792
24,135,9.100102652081988
24,136,8.918961585738133
24,137,8.741301575681854
24,138,8.567084261335532
24,139,8.396264870504364
24,140,8.228794016356538
24,141,8.064619067206383
24,142,7.903685189983652
24,143,7.745936144422272
24,144,7.588416438140538
24,145,7.4375657466213925
24,146,7.289645760130443
24,147,7.141252410709575
24,148,6.996068570778978
24,149,6.853642823288255
24,150,6.714274804556945
24,151,6.577476263038368
24,152,6.443649851559706
24,153,6.312217921254947
24,154,6.183528160862883
24,155,6.057385170788385
25,2,7055.825391831925
25,3,5256.688991010076
25,4,3996.394141561079
25,5,3046.1266946871087
25,6,2330.5288958691795
25,7,1791.5666873411772
25,8,1385.557944984098
25,9,1080.17816018002
25,10,848.9609132130952
25,11,674.9803354738245
25,12,543.6171363820806
25,13,444.31686655915075
25,14,369.1305612248553
25,15,312.0769961003811
25,16,268.65627984384867
25,17,235.48363884782015
25,18,210.01364583355888
25,19,190.33256804765966
25,20,175.0020187862611
25,21,162.9412459976
25,22,153.33851772733098
25,23,145.58441883588043
25,24,139.22164704569227
25,25,133.90723232843703
25,26,129.38410990869562
25,27,125.45973508853845
25,28,119.53347270908002
25,29,117.04930463841183
25,30,114.647152467183
25,31,112.34486575567826
25,32,110.12263787500943
25,33,107.96647876307559
25,34,105.86624015413287
25,35,103.81460044817864
25,36,101.80630374215725
25,37,99.83759525431486
25,38,97.9058035014849
25,39,96.00903206080926
25,40,94.14593303959413
25,41,92.31554136206681
25,42,90.51715422980716
25,43,88.7502440538888
25,44,87.01439611520647
25,45,85.30926442888774
25,46,83.63454095258852
25,47,81.98993452491476
25,48,80.37515685308405
25,49,78.78991356637268
25,50,77.23389887264922
25,51,75.7067927435525
25,52,74.20825984283321
25,53,72.73794962699041
25,54,71.29549720633061
25,55,69.88052467202164
25,56,68.49264268115287
25,57,67.13145215515974
25,58,65.79654599314408
25,59,64.48751073506001
25,60,63.203928133749905
25,61,61.89685733356235
25,62,60.67552832585269
25,63,59.47474155435649
25,64,58.29561249927781
25,65,57.13821218944661
25,66,56.002502778249955
25,67,54.8883563767491
25,68,53.79557846293005
25,69,52.72392548955612
25,70,51.673118227603574
25,71,50.64285188116935
25,72,49.63280375778413
25,73,48.64263908634325
25,74,47.67201543024811
25,75,46.720586034217675
25,76,45.788002360852474
25,77,44.87391601083412
25,78,43.97798017366195
25,79,43.09985072032636
25,80,42.2391870224796
25,81,41.395652562362024
25,82,40.568915382375806
25,83,39.75864841155825
25,84,38.964529697383746
25,85,38.186242564628174
25,86,37.423475717943965
25,87,36.67592330092654
25,88,35.943284921506965
25,89,35.225265651259456
25,90,34.52157600449496
25,91,33.831931901698354
25,92,33.156054620857624
25,93,32.493670739458146
25,94,31.844512069316583
25,95,31.208315585966
25,96,30.584823353944856
25,97,29.973782449062327
25,98,29.37494487849401
25,99,28.788067499390007
25,100,28.21291193654219
25,101,27.64924449955013
25,102,27.09683609983974
25,103,26.555462167820675
25,104,26.024902570413417
25,105,25.504941529132985
25,106,24.995367538880174
25,107,24.495973287561874
25,108,24.006555576638274
25,109,23.526915242674843
25,110,23.056857079960874
25,111,22.596189764242762
25,112,22.144725777609047
25,113,21.702281334555003
25,114,21.26867630924655
25,115,20.8437341639969
25,116,20.427281878963825
25,117,20.019149883070806
25,118,19.619171986151535
25,119,19.227185312313935
25,120,18.843030234517204
25,121,18.466550310353142
25,122,18.097592219021102
25,123,17.736005699484334
25,124,17.38164348979422
25,125,17.034361267567895
25,126,16.69401759160375
25,127,16.360473844618767
25,128,16.03359417709104
25,129,15.708810057194421
25,130,15.396014999482716
25,131,15.08915970183098
25,132,14.788259587512208
25,133,14.493236993044581
25,134,14.20400656818867
25,135,13.920476882608671
25,136,13.642552460807172
25,137,13.370135295806787
25,138,13.103125981243215
25,139,12.841424555769365
25,140,12.584931130690277
25,141,12.333546354280378
25,142,12.087171753073408
25,143,11.845709980497514
25,144,11.60913091711596
25,145,11.373845462865072
25,146,11.143767623451259
25,147,10.9183476920151
25,148,10.69778322548582
25,149,10.481545760482467
25,150,10.269935151151152
25,151,10.062375474780138
25,152,9.859258796457523
25,153,9.659950916140899
25,154,9.464775078199532
25,155,9.273500319408496
26,2,36372.45699588925
26,3,26900.180007648716
26,4,20220.82734366235
26,5,15174.842772111499
26,6,11366.178340497321
26,7,8489.913352865206
26,8,6316.298896559806
26,9,4672.158528947155
26,10,3426.9573673579357
26,11,2486.915163477191
26,12,1994.6954181689232
26,13,1628.7631417275686
26,14,1348.8944145068467
26,15,1141.5826956964995
26,16,981.893221806741
26,17,862.6481655712931
26,18,769.7671293649994
26,19,699.4462762466701
26,20,643.7329001982964
26,21,600.628029950602
26,22,565.6373584248817
26,23,537.7219052229749
26,24,514.3388977298656
26,25,494.9565236981877
26,26,478.13309128796413
26,27,463.6025477437719
26,28,450.54441200672596
26,29,438.8304885604601
26,30,427.9908046716018
26,31,417.9677541425957
26,32,408.4892010564347
26,33,399.5330620602647
26,34,390.9389532267376
26,35,382.70223176826596
26,36,374.7257356957219
26,37,367.0130654247279
26,38,359.5029259835481
26,39,352.2025655979891
26,40,345.0711376422038
26,41,338.11729720142273
26,42,331.3119538357803
26,43,324.664114416931
26,44,317.9722569652158
26,45,311.643941330259
26,46,305.4428094562507
26,47,299.354959193429
26,48,293.39263236443776
26,49,287.5408483259639
26,50,281.80715971370347
26,51,276.1863982039831
26,52,270.67663823195943
26,53,265.2758998434746
26,54,259.98220038967065
26,55,254.7935608648796
26,56,249.7080118797837
26,57,244.72359868570643
26,58,239.8383853218585
26,59,235.0504579741422
26,60,230.35792764332788
26,61,225.75893221994218
26,62,221.25163805724688
26,63,216.83424112492173
26,64,212.50496781619069
26,65,208.26207547119623
26,66,204.10385267003767
26,67,200.02861934035906
26,68,196.03472671683429
26,69,192.1205571833693
26,70,188.28452402327724
26,71,184.52507109799285
26,72,180.84067247098494
26,73,177.22983199029198
26,74,173.69108284045046
26,75,170.22298707241848
26,76,166.75030719565495
26,77,163.43851263374447
26,78,160.18784532915885
26,79,156.9992178436887
26,80,153.87202376349782
26,81,150.80554060436404
26,82,147.72835095517223
26,83,144.79910878664705
26,84,141.84231565594223
26,85,139.0409738415422
26,86,136.2875061900657
26,87,133.5838715481799
26,88,130.93022122959673
26,89,128.32646087265573
26,90,125.77229454362981
26,91,123.26727449565475
26,92,120.81083955539648
26,93,118.40234486356856
26,94,116.04108488463999
26,95,113.72631118252447
26,96,111.4572461288642
26,97,109.23309345258149
26,98,107.05304633799554
26,99,104.91629362171007
26,100,102.82202451601852
26,101,100.769432191179
26,102,98.7577164746482
26,103,96.7860858675861
26,104,94.85375903401977
26,105,92.95996588314405
26,106,91.10394833812182
26,107,89.28496086369918
26,108,87.50227080861816
26,109,85.75515860614466
26,110,84.04291786621087
26,111,82.36485538506406
26,112,80.72029109242118
26,113,79.10855795156787
26,114,77.52900182430973
26,115,75.98098130995324
26,116,74.46386756538227
26,117,72.97704411166393
26,118,71.5199066313559
26,119,70.09186275971456
26,120,68.69233187224992
26,121,67.3207448704944
26,122,65.97654396740391
26,123,64.65918247346562
26,124,63.36812458432016
26,125,62.102845170502036
26,126,60.86282956974404
26,127,59.64757338217089
26,128,58.456582268614014
26,129,57.289371752208325
