region,timePeriod,R
12,15,0.11764701657978625
12,16,0.11176466575079694
12,17,0.10617643246325709
12,18,0.10086761084009423
12,19,0.09582423029808951
12,20,0.09103301878318504
12,21,0.08648136784402578
12,22,0.0821572994518245
12,23,0.07804943447923327
12,24,0.0741469627552716
12,25,0.07043961461750803
12,26,0.06691763388663262
13,0,0.0
13,1,0.103955
13,2,0.11435050000000001
13,3,0.11097196250000001
13,4,0.1057742125
13,5,0.10053812909375001
13,6,0.095519116721875
13,7,0.09074434499820314
13,8,0.08620730536515625
13,9,0.08189696673942792
13,10,0.07780212239883595
13,11,0.07391201627889415
13,12,0.07021641546494944
13,13,0.06670559469170197
13,14,0.06337031495711687
13,15,0.060201799209261025
13,16,0.057191709248797976
13,17,0.05433212378635807
13,18,0.051615517597040174
13,19,0.04903474171718816
13,20,0.04658300463132876
13,21,0.044253854399762316
13,22,0.0420411616797742
13,23,0.039939103595785494
13,24,0.03794214841599622
13,25,0.036045040995196405
13,26,0.034242788945436586
14,0,0.0
14,1,0.00085
14,2,0.0009349999999999977
14,3,0.0009073749999999975
14,4,0.0008648749999999975
14,5,0.0008220615624999976
14,6,0.0007809584843749978
14,7,0.0007419105601562479
14,8,0.0007048150321484355
14,9,0.0006695742805410137
14,10,0.0006360955665139631
14,11,0.0006042907881882649
14,12,0.0005740762487788517
14,13,0.000545372436339909
14,14,0.0005181038145229136
14,15,0.0004921986237967679
14,16,0.00046758869260692956
14,17,0.00044420925797658306
14,18,0.0004219987950777539
14,19,0.00040089885532386616
14,20,0.0003808539125576729
14,21,0.0003618112169297892
14,22,0.00034372065608329977
14,23,0.00032653462327913475
14,24,0.000310207892115178
14,25,0.0002946974975094191
14,26,0.0002799626226339481
15,0,0.0
15,1,6.987509999999999
15,2,7.686261
15,3,7.459166924999999
15,4,7.109791424999998
15,5,6.757839280687498
15,6,6.420477930693748
15,7,6.099533626265154
15,8,5.79456888376781
15,9,5.504842230401806
15,10,5.229600387505075
15,11,4.968120408423324
15,12,4.719714394046184
15,13,4.483728675250478
15,14,4.259542241487955
15,15,4.0465651294135565
15,16,3.844236872942879
15,17,3.652025029295735
15,18,3.469423777830948
15,19,3.2959525889394006
15,20,3.1311549594924304
15,21,2.9745972115178088
15,22,2.8258673509419183
15,23,2.6845739833948223
15,24,2.5503452842250813
15,25,2.422828020013827
15,26,2.3016866190131355
16,0,0.0
16,1,2.4149350000000003
16,2,2.6564285000000005
16,3,2.5779431125000003
16,4,2.4571963625
16,5,2.3355591052187497
16,6,2.218964534084375
16,7,2.1080438149991405
16,8,2.002645750392031
16,9,1.9025140817938566
16,10,1.807388470542378
16,11,1.717019060940991
16,12,1.6311681099828013
16,13,1.5496097044836612
16,14,1.4721292192594782
16,15,1.398522758296504
16,16,1.328596620381679
16,17,1.262166789362595
16,18,1.1990584498944652
16,19,1.139105527399742
16,20,1.0821502510297547
16,21,1.0280427384782669
16,22,0.9766406015543536
16,23,0.9278085714766359
16,24,0.8814181429028041
16,25,0.8373472357576638
16,26,0.7954798739697806
17,0,0.0
17,1,0.16906500000000002
17,2,0.18597150000000004
17,3,0.18047688750000002
17,4,0.1720236375
17,5,0.16350804478124997
17,6,0.15534548091562497
17,7,0.14758013262585934
