region,timePeriod,S
6,93,6012.499333665965
6,94,5814.679958624636
6,95,5594.635180329584
6,96,5357.511530928314
6,97,5107.126624875484
6,98,4873.768123885084
6,99,4792.126925393309
6,100,4661.083773631518
6,101,4568.954879646955
6,102,4497.869066386102
6,103,4438.6038351378875
6,104,4386.18919210227
6,105,4337.917031418398
6,106,4332.562460611436
6,107,4264.808938060038
6,108,4206.634526089525
6,109,4154.354582994386
6,110,4106.04319523562
6,111,4060.534337257192
6,112,4017.096286567117
6,113,4015.503563437231
6,114,3955.346048943671
6,115,4840.247639591092
6,116,4690.3931676684515
6,117,4525.419485926528
6,118,4346.210450065148
6,119,4156.053356288243
6,120,4185.0674809101865
6,121,4155.425643985625
6,122,4082.209349885824
6,123,3975.971714895336
6,124,3844.6331767834336
6,125,3694.11875116652
6,126,3528.848807324655
6,127,3602.221691519946
6,128,3609.586117946703
6,129,3567.914664231944
6,130,3489.0680732272244
6,131,3381.9997315712717
6,132,3253.3721619890175
6,133,3170.456820814008
6,134,3284.808059295251
6,135,3327.576497502881
6,136,3317.043013337405
6,137,3266.1930479865177
6,138,3184.7868972113406
6,139,3080.143291333102
6,140,2957.7402552149724
6,141,3083.581321753538
6,142,3139.1522202735805
6,143,3142.5867743546173
6,144,3668.0799914224535
6,145,3595.5901357119933
6,146,3506.558876359442
6,147,3403.544707797388
6,148,3551.875041997241
6,149,3632.516187101607
6,150,3663.221520819707
6,151,3656.4642466791083
6,152,3621.6362433997274
6,153,3565.79499568556
6,154,3494.2386420769367
6,155,3731.195863258423
7,1,8963.11688215135
7,2,6787.286672332891
7,3,5178.2920290867905
7,4,3966.044215520313
7,5,3052.8101242581583
7,6,2364.610722734286
7,7,1845.7589646160643
7,8,1454.3454357052403
7,9,1158.8189169401264
7,10,935.4367807523497
7,11,746.0181118916305
7,12,601.8679286944081
7,13,513.382971128551
7,14,445.8296726129901
7,15,394.06810514197326
7,16,340.6752777421045
7,17,313.0963773600888
7,18,291.38542539166707
7,19,274.1180530098523
7,20,260.1825582599207
7,21,242.05747121963392
