region,timePeriod,I
4,155,0.0014602466269473117
5,1,7103.1392292585
5,2,5163.982219670929
5,3,3930.423864022615
5,4,2988.2260852389154
5,5,2271.4199339327215
5,6,1726.296973032535
5,7,1311.910238504357
5,8,997.0315851346672
5,9,757.8450867960892
5,10,576.221012201658
5,11,610.0577985946655
5,12,640.3398248451267
5,13,667.9936374629458
5,14,873.4718336695287
5,15,902.4581551101946
5,16,930.6987617749983
5,17,958.5101487171778
5,18,986.1532654844123
5,19,1013.8306808455163
5,20,1041.6955332169746
5,21,1069.8534116828596
5,22,1098.4306824989353
5,23,1127.4862001044846
5,24,1157.086712753237
5,25,842.4670242978016
5,26,613.6211540183319
5,27,447.28287707926387
5,28,326.35835552591806
5,29,335.72640410349226
5,30,345.3318746513981
5,31,355.1380257082532
5,32,365.1530344588238
5,33,375.3854533515095
5,34,306.03917343344
5,35,375.0211188475687
5,36,385.4417987350857
5,37,396.0972622802445
5,38,406.98766166344205
5,39,296.83877744022317
5,40,216.7329972561812
5,41,158.51508019403406
5,42,114.07612428861086
5,43,83.89603468158265
5,44,61.953208202666076
5,45,45.99469015717618
5,46,48.09015865078713
5,47,50.226931514738766
5,48,52.399347526571944
5,49,52.484151405864054
5,50,39.03718055916022
5,51,29.243470568608927
5,52,22.11176572783279
5,53,23.50361568379344
5,54,17.912741651872818
5,55,13.831782595759023
5,56,0.0
5,57,0.7816464070391739
5,58,1.335777005257943
5,59,1.7244438108399893
5,60,1.9928144831519414
5,61,2.767657678690183
5,62,3.5478683258449695
5,63,0.07016579699578251
5,64,0.7549754453863139
5,65,1.4431858023437079
5,66,2.13555715212536
5,67,2.832291956439172
5,68,3.533632763142608
5,69,4.239870104201359
5,70,0.33124621569900786
5,71,0.9326961134776613
5,72,1.5371251841858635
5,73,2.1453308839568574
5,74,2.7574906325644766
5,75,3.3738263570817923
5,76,3.9945937305333823
5,77,0.0
5,78,0.5149429456223293
5,79,1.0322876158434116
5,80,1.5527908273612474
5,81,2.0765844462125593
5,82,2.6038469816798426
5,83,3.1347822980996303
5,84,81.68566614664805
5,85,84.17503921736623
5,86,86.71756602940441
5,87,89.3062581128557
5,88,91.94443894493533
5,89,94.63484185657802
5,90,97.38027861611393
5,91,171.665663473731
5,92,176.31526109926844
5,93,181.07133811090915
5,94,185.92913146624147
5,95,190.89361130453602
5,96,195.969605652131
5,97,201.16084050585593
5,98,277.9535473318527
5,99,285.1739245112056
5,100,292.5651975838637
5,101,300.12501319783996
5,102,307.8595657200217
5,103,315.774953162507
5,104,323.8770126228465
5,105,366.9991055801931
5,106,376.3618342237162
5,107,385.94980847903605
5,108,395.76524863224614
5,109,405.8151779323744
5,110,405.6725925900784
5,111,401.68381276680697
5,112,372.3874556222869
5,113,373.76100701967266
5,114,355.8876954698902
5,115,364.91102468888795
5,116,265.4218096909416
5,117,272.1838114386657
5,118,279.15020790179125
5,119,262.1327867370918
5,120,268.83984321997906
5,121,275.7099650038581
5,122,200.5882005245676
5,123,145.97143809338235
5,124,106.29154043546878
5,125,77.4632976223252
5,126,0.0
5,127,0.21215064620634708
5,128,0.36646933304193463
5,129,0.5929253271953561
5,130,0.8276244590291563
5,131,1.0689727734303123
5,132,1.3158183378018713
5,133,0.40413375270056284
5,134,0.630631679285659
5,135,0.8600601457068818
5,136,1.0922544154849052
5,137,1.3269931416242482
5,138,1.5641457225951643
5,139,1.803644747834943
5,140,0.6842712412342717
5,141,0.894419737100228
5,142,1.1061086630083643
5,143,1.3195436844724886
5,144,1.5347514470352248
5,145,1.7517910071862945
5,146,1.9707301371755008
5,147,0.8304509119626926
5,148,1.0194129008172241
5,149,1.209698887916733
5,150,1.4015453591815585
5,151,1.5950079388348226
5,152,1.7901567846573225
5,153,1.987074872435018
5,154,0.0
5,155,0.14606636036949294
6,1,63698.9905163665
6,2,51022.89140360957
6,3,53392.41708439899
6,4,43050.58326046506
6,5,34695.66881952011
6,6,27953.426425612775
6,7,22515.227627643348
6,8,18130.863716801552
6,9,14597.613541402729
6,10,11751.364652199112
6,11,9459.35936161889
6,12,7614.278128962035
6,13,6129.420400885448
6,14,3191.64030699734
6,15,2577.6227787844873
6,16,2696.2210330786006
6,17,2817.112578328933
6,18,2940.740870318983
6,19,3067.6559446456295
6,20,3198.31833319261
6,21,1336.4358667664965
6,22,1397.8678869822174
6,23,1461.3042858398812
6,24,1526.7879885886732
6,25,1594.4652264884617
6,26,1664.4709776208929
6,27,1736.9339363070994
6,28,576.4894399061468
6,29,468.85142495958553
6,30,382.4304004322976
6,31,313.14526429417674
6,32,332.09616276411
6,33,351.694194939836
6,34,371.93377894874453
6,35,0.0
6,36,6.275604599870262
6,37,11.1781500034927
6,38,15.009307283421538
6,39,21.549342404842953
6,40,28.240554986265998
6,41,32.70710324470554
6,42,0.0
6,43,5.529748868806899
6,44,9.851831754557784
6,45,15.554958381101734
6,46,21.37773951384619
6,47,27.325321520036983
6,48,33.403718253529455
6,49,0.0
6,50,4.814556804555448
6,51,8.574230256355666
6,52,11.493363226503707
6,53,13.740548241520369
6,54,15.450967777982608
6,55,20.410295816231105
6,56,0.0
6,57,4.184265254532308
6,58,7.45139389090726
6,59,9.987229380918166
6,60,14.315650855928526
6,61,18.734582324617882
6,62,23.24828612405164
6,63,3.662924020301788
6,64,7.437749407489392
6,65,11.286283406813817
6,66,12.528335674739132
6,67,16.435466445999186
6,68,20.42733197480787
6,69,24.507529648472655
6,70,2.2646685068396852
6,71,5.505312543345698
6,72,8.808501171438959
6,73,12.179721633930578
6,74,15.62233992482069
6,75,19.13999925395021
6,76,22.736540552084133
6,77,0.0
6,78,2.73636526166528
6,79,5.524080237106576
6,80,8.368021122441812
6,81,11.270937977316827
6,82,14.235818448880911
6,83,17.26583470060964
6,84,0.0
6,85,2.3762669419087077
6,86,4.797198627309922
6,87,7.266841391192317
6,88,9.787613376761666
6,89,12.362129314925024
6,90,14.993145300387287
6,91,1.010161634403339
6,92,3.1128121329723584
6,93,5.25576033993187
6,94,7.44250725164144
6,95,9.675233855362617
6,96,11.956287199030212
6,97,14.288148342823028
6,98,0.0
6,99,1.7911514030006306
6,100,3.615923927238664
6,101,5.477465372576244
6,102,7.377584443342265
6,103,9.31824265104343
6,104,11.301520808396566
6,105,0.0
6,106,1.5553410175693014
6,107,3.140710400762943
6,108,4.757778822197567
6,109,6.408185192629483
6,110,8.09367265933383
6,111,9.81607829371031
6,112,1.7714570077704437
6,113,3.1911313021642775
6,114,4.638840817419481
6,115,6.116873691640892
6,116,7.626746515847685
6,117,9.170081618498168
6,118,10.748577069580799
6,119,0.0
6,120,1.1720862465749886
6,121,2.3669032923455515
6,122,3.58568758634752
6,123,4.829656696388157
6,124,6.100111179918876
6,125,7.398425714717513
6,126,357.86635158872474
6,127,372.84125552198867
6,128,388.38061978332615
6,129,404.48096065422243
6,130,421.1699038880186
6,131,438.47540426299133
6,132,456.42492848390606
6,133,778.8855169030139
6,134,810.0572169921865
6,135,842.419334427036
6,136,875.9986845468054
6,137,910.8488235805613
6,138,947.0236336284817
6,139,984.5780481771687
6,140,936.2676253074994
6,141,973.3469403830136
6,142,1011.9165930054959
6,143,1051.9541035495522
6,144,1093.5214441849148
6,145,1136.6809585546234
6,146,1181.4967628226398
6,147,1093.8675881843062
6,148,1136.9639447562695
6,149,1181.801231087447
6,150,1228.3520271948307
6,151,1276.6878063413205
6,152,1326.880636615939
6,153,1346.9576512568565
6,154,1209.0964488422228
6,155,1256.5881997826782
7,1,523.432581879702
7,2,434.9724755420323
7,3,363.68049860376124
7,4,303.87616407684465
7,5,253.7861429276857
7,6,211.8652302104498
7,7,176.80613609206094
7,8,147.5036789485076
7,9,123.02660599507122
7,10,102.59055050967507
7,11,85.53600144009653
7,12,71.30910578372749
7,13,59.445247635863936
7,14,51.03492559435831
7,15,42.54229748281577
7,16,35.466678949357956
7,17,29.572902066307773
7,18,24.66446671027567
7,19,20.57721544401543
7,20,17.17415699638378
7,21,14.991210487335522
7,22,12.522897658099005
7,23,10.467534191336988
7,24,8.75697905402653
7,25,7.333339499245383
7,26,6.148435696230457
7,27,5.162133126453082
7,28,1.5907235459053695
7,29,1.3718891935561786
7,30,1.4604453843970902
7,31,1.5504330429924522
7,32,1.6418878454136916
7,33,1.7349193769924156
7,34,1.8296262145096662
7,35,0.008868285936415532
7,36,0.04984552522476804
7,37,0.09285585956541809
7,38,0.13632658276287657
7,39,0.1802721923752273
7,40,0.2247127580653654
7,41,0.2696710794093917
7,42,0.021920333080552797
7,43,0.05948703291527227
7,44,0.09740487894221486
7,45,0.13571112851642797
7,46,0.17442604145611817
7,47,0.21357188871506524
7,48,0.25317220150576436
7,49,0.0
7,50,0.03207990911526622
7,51,0.058092675055267044
7,52,0.07908998016874841
7,53,0.09592928927816567
7,54,0.10932385604819889
7,55,0.11986667609699704
7,56,0.0071882582454712435
7,57,0.03384826783233459
7,58,0.05544113455622575
7,59,0.07284150622058178
7,60,0.1011905356944458
7,61,0.12983859147963692
7,62,0.15880087942705443
7,63,0.0
7,64,0.024192588014951246
7,65,0.0438161837214225
7,66,0.059651905257090215
7,67,0.07234865242399986
7,68,0.09677065107249094
7,69,0.12145562885009392
7,70,0.00763369954546646
7,71,0.028861801439826227
7,72,0.04456708374331625
7,73,0.06603373284178655
7,74,0.08772189035230804
7,75,0.10964325127531023
7,76,0.13181153508697574
7,77,0.015458414437563763
7,78,0.0341389791613967
7,79,0.052993478173223856
7,80,0.07204088470518494
7,81,0.09129208497692773
7,82,0.11075862265514581
7,83,0.13045251662880494
7,84,0.0
7,85,0.01582580964956
7,86,0.02865788419461133
7,87,0.03901570329880552
7,88,0.05504744331459413
7,89,0.0712485634324252
7,90,0.08762746513235903
7,91,0.002277359781994316
7,92,0.016087129096377023
7,93,0.03002066929491521
7,94,0.04409175386794017
7,95,0.05830824832325773
7,96,0.07267866726468389
7,97,0.08721178180409837
7,98,0.0
7,99,0.011931024407150761
7,100,0.021605187542910118
7,101,0.029413524067273288
7,102,0.04149905665543094
7,103,0.05371203500962166
7,104,0.06605879341558542
7,105,0.0
7,106,0.01035999354562775
7,107,0.018760478057908925
7,108,0.025540392625399998
7,109,0.030977061462885792
7,110,0.038153357193670356
7,111,0.048628632275377094
7,112,0.0
7,113,0.008996677606280552
7,114,0.016291618057625724
7,115,0.022178769275902704
7,116,0.031290559485205684
7,117,0.04049799401347635
7,118,0.04980594674202835
7,119,0.0
7,120,0.007809577721767901
7,121,0.014141838474990176
7,122,0.022052489537528284
7,123,0.0300436223767258
7,124,0.03811960189456973
7,125,0.04628541234302411
7,126,0.0
7,127,0.006779318850975164
7,128,0.012276308534544532
7,129,0.016712944774425507
7,130,0.02027064482937116
7,131,0.023100275963081802
7,132,0.02990107910874703
7,133,0.0
7,134,0.005887846168500314
7,135,0.010662005709154349
7,136,0.016625830688605115
7,137,0.02265009121828607
7,138,0.028738134903642836
7,139,0.0348937843718167
7,140,0.0017967937980623
7,141,0.006959137971611415
7,142,0.012169820864230026
7,143,0.017432020746838372
7,144,0.02274882673112165
7,145,0.028123467393501824
7,146,0.03355933107577901
7,147,0.0
7,148,0.004436158544485737
7,149,0.008913127865580404
7,150,0.013433643927813228
7,151,0.018000302160001598
7,152,0.022615854859522368
7,153,0.027283187664456754
7,154,0.0
7,155,0.0038517321046830848
8,1,2460.94469291501
8,2,1739.8878978909122
8,3,1234.236060105055
8,4,875.6788878870907
8,5,621.4351148172867
8,6,441.1237412780632
8,7,313.2209470424626
8,8,222.47517798325902
8,9,158.0778434031716
8,10,112.36789294130845
8,11,79.91437797923703
8,12,56.8666376218039
8,13,41.91565440438295
8,14,136.65503956121393
8,15,100.21719752842648
8,16,73.51086982909032
8,17,53.93601701959765
8,18,39.58759413361714
8,19,29.069568831914967
8,20,21.35889196905025
8,21,109.79455849434132
8,22,77.68899904213221
8,23,54.985007147111865
8,24,40.30366522658272
8,25,29.55353980422382
8,26,21.681668607212625
8,27,15.917188972509637
8,28,106.31840644271634
8,29,77.8677901195543
8,30,57.040555128801785
8,31,40.36770997000727
8,32,29.588087525556176
8,33,21.696463946624895
8,34,15.918892098349824
8,35,102.5693428842867
8,36,75.11622119999879
8,37,55.0198029009538
8,38,40.30843457287793
8,39,29.539001858427675
8,40,21.655115965416847
8,41,15.342105169008324
8,42,93.24853807247062
8,43,65.95747340179632
8,44,46.662118341420815
8,45,34.18628658242833
8,46,25.05342882215154
8,47,17.74126797467462
8,48,12.571024757644796
8,49,91.59976748247158
8,50,64.78796806612306
8,51,45.83151225759507
8,52,32.42880150431357
8,53,22.95260613551729
8,54,16.252468624900196
8,55,11.515011378818183
8,56,83.25406655669106
8,57,58.88423609354665
8,58,41.65431983235562
8,59,29.472328522067603
