59.81,96.12,296.3,56.9,150.76,335.32,252.07,244.74,113.67,50.89,362.02,97.28,250.99,127.82,80.16,372.96,44.65,272.9,210.45,97.77,270.88,287.43,126.73,224.18,313.05,129.22,245.07,157.16,287.65,180.84,247.69,169.49,147.02,115.72,266.8,191.24,98.9,238.61,155.65,193.64,53.57,227.09,346.89,358.56,109.31,314.14,220.97,135,192.47,275.85,169.09,178.16,189.17,0,357.4,224.41,114.29,52.85,199.35,105.88,122.26,163.4,71.4,83.54,225.13,292.7,273.85
305.67,291.94,133.1,304.58,448.22,608.71,150.89,500.58,357.89,333.62,617.86,265.73,506.83,275.81,315.36,56.36,378.29,242.72,158.81,306.65,530.31,195.44,260.49,480.02,568.89,381.8,500.92,413.01,114.88,467.32,127.65,198.38,262.27,371.57,522.65,176.6,314.06,183.03,225.94,449.48,338.95,520.43,634.09,614.23,324.12,54.81,476.81,409.81,455.03,563.05,424.93,434,445.01,357.4,0,480.08,419.18,349.52,488.44,361.55,254.07,235.02,286.58,400.9,206.41,80.8,115.15
197.05,262.59,419.03,223.15,194.99,179.06,374.8,70.94,154.33,241.71,188.22,231.88,60.65,240.56,266.13,495.69,235.02,385.63,333.19,221.84,135.61,410.16,249.47,75.23,149.66,126.02,102.06,77.3,410.38,191.38,370.42,292.22,268.46,155.08,93,313.97,199.32,361.34,278.38,52.28,169.36,247.6,238.82,185.84,273.81,436.87,126.17,162.87,201.79,196.02,135.98,70.96,124.8,224.41,480.08,0,179.02,259.74,215.87,130.65,244.93,277.28,227.48,210.93,339.01,415.37,396.52
130.05,167.09,352.03,156.16,66.47,251.04,307.81,181.69,95.34,150.56,303.42,164.88,156.82,173.56,124.07,428.69,71.73,318.64,266.19,154.85,162.88,343.16,182.47,129.84,211.26,102.87,143.29,106.21,343.38,96.56,303.42,225.22,201.46,51.52,207.8,246.98,138.93,294.35,211.38,142.68,102.36,142.81,262.61,298.56,153.22,369.87,109.38,20.71,78.18,191.57,143.59,137.32,96.03,114.29,419.18,179.02,0,91.57,122.11,80.16,184.04,216.39,166.59,42.06,278.12,354.48,335.63
103.41,82.02,287.46,69.42,128.03,312.59,243.24,268.86,157.27,44.52,365.88,93.98,243.99,168,39,364.12,40.75,271.83,201.62,142.15,248.15,278.59,118.49,217.01,298.43,172.81,230.46,193.38,278.82,158.12,238.85,160.66,144.46,137.29,294.97,182.41,142.49,229.78,146.81,229.85,113.7,204.37,324.17,352.77,68.15,305.3,198.92,112.28,169.74,253.12,212.68,218.51,174.55,52.85,349.52,259.74,91.57,0,176.33,149.63,121.99,167.6,92.32,63.76,218.13,284.82,265.97
207.19,246.96,429.17,233.29,56.83,149.84,384.94,196.19,172.48,230.43,203.13,242.02,95.62,250.7,203.94,505.83,151.61,395.77,343.33,231.98,71.61,420.3,259.61,102.72,124.72,180.01,72.5,148.82,420.52,35.84,380.56,302.36,278.6,128.65,193.58,324.11,216.06,371.48,288.52,190.72,179.5,41.32,161.42,190.37,233.09,447.01,36.89,105.53,97.97,90.37,207.64,180.49,108.91,199.35,488.44,215.87,122.11,176.33,0,149.43,253.31,285.65,235.86,131.03,347.38,423.74,404.9
78.52,144.06,300.5,104.63,109.2,259.29,256.28,151.17,43.56,123.19,268.45,113.35,150.77,122.03,147.6,377.16,130.38,267.11,214.66,103.32,191.3,291.63,130.94,123.79,229.88,35.65,161.9,63.59,291.85,128.3,251.89,173.69,149.93,32.55,173.23,195.44,87.4,242.82,159.85,100.07,50.83,181.41,295.08,264.49,155.28,318.34,137.8,70.79,116.01,224.03,75.52,84.59,105.39,105.88,361.55,130.65,80.16,149.63,149.43,0,125.6,157.94,108.15,108.98,221.09,296.03,277.19
70.53,64.41,193.02,69.44,213.08,373.57,148.8,265.44,121.99,106.09,382.72,38.2,271.69,60.74,87.83,269.68,150.76,158.85,107.18,47.78,295.17,184.15,32.37,244.88,333.76,145.9,265.78,177.87,184.37,232.18,144.41,66.21,30.97,136.43,287.51,87.97,78.17,135.34,52.37,214.34,103.81,285.29,398.95,379.17,96.59,210.86,241.67,174.67,219.89,327.91,189.8,198.86,209.87,122.26,254.07,244.93,184.04,121.99,253.31,125.6,0,53.05,53.76,173.2,112.83,189.55,170.7
109.2,110.02,173.97,122.66,245.43,405.92,129.74,297.79,130.77,151.7,415.07,83.81,304.04,48.69,133.45,250.62,196.38,116.34,88.12,79.53,327.52,165.09,77.98,277.23,366.1,154.67,298.13,210.22,165.32,264.53,125.35,41.92,42.7,168.78,319.86,68.54,86.94,109.61,53.52,246.69,135.31,317.64,431.3,410.56,142.2,191.81,274.02,207.02,252.24,360.26,222.14,226.66,242.22,163.4,235.02,277.28,216.39,167.6,285.65,157.94,53.05,0,103.77,218.08,70.32,170.25,151.4
41.97,38.69,225.53,18.84,195.63,356.12,181.31,248,116.93,43.01,365.27,28.77,254.24,92.06,58.17,302.19,113.33,209.9,139.69,59.47,277.72,216.66,56.56,227.44,316.31,132.47,248.33,160.42,216.88,214.73,176.92,98.72,75.1,118.98,270.06,120.48,84.68,167.85,84.88,196.9,83.77,267.84,381.5,362.15,66.92,243.37,224.22,157.22,202.44,310.46,172.35,181.42,192.42,71.4,286.58,227.48,166.59,92.32,235.86,108.15,53.76,103.77,0,143.43,153.81,222.55,203.7
134.1,134.4,339.85,138.03,82.21,266.77,295.62,219.35,131.61,117.87,320.06,146.36,194.49,183.37,91.38,416.5,39.04,324.21,254,165.51,202.34,330.97,170.87,167.51,248.93,139.14,180.95,143.87,331.2,112.3,291.23,213.04,196.84,87.79,245.47,234.79,148.73,282.16,199.19,180.35,83.39,158.55,278.35,307.08,120.53,357.69,149.41,62.77,120.24,207.31,179.86,169,125.04,83.54,400.9,210.93,42.06,63.76,131.03,108.98,173.2,218.08,143.43,0,268.12,344.58,325.73
171.96,160.55,115.64,173.19,307.16,467.65,77.07,359.52,192.5,202.24,476.8,134.34,365.77,110.42,183.98,222.02,246.91,60.54,59.16,141.26,389.25,112.42,129.1,338.96,427.83,216.4,359.85,271.94,136.71,326.26,96.75,60.01,101.42,230.5,381.58,37.47,148.67,60.13,94.55,308.42,197.04,379.37,493.03,473.76,192.74,163.2,335.75,268.75,313.96,421.98,283.87,288.38,303.95,225.13,206.41,339.01,278.12,218.13,347.38,221.09,112.83,70.32,153.81,268.12,0,142.12,123.28
240.97,227.24,63.91,239.88,383.52,544.01,82.41,435.88,293.19,268.92,553.16,201.03,442.13,211.11,250.66,96.41,313.59,178.02,94.11,241.95,465.61,126.84,195.79,415.32,504.19,317.1,436.22,348.31,50.18,402.62,62.95,133.68,197.57,306.87,457.95,111.9,249.36,118.33,161.24,384.78,274.25,455.73,569.39,549.37,259.42,37.59,412.11,345.11,390.33,498.35,360.23,369.3,380.31,292.7,80.8,415.37,354.48,284.82,423.74,296.03,189.55,170.25,222.55,344.58,142.12,0,50.29
222.12,208.39,41.4,221.03,364.67,525.16,59.81,417.03,274.34,250.07,534.31,182.18,423.28,192.26,231.82,130.76,294.74,150.05,75.26,223.11,446.76,104.24,176.94,396.47,485.35,298.25,417.37,329.46,49.1,383.77,44.1,114.83,178.73,288.02,439.1,93.05,230.51,99.48,142.39,365.93,255.4,436.88,550.54,530.71,240.57,71.94,393.26,326.26,371.48,479.5,341.39,350.45,361.46,273.85,115.15,396.52,335.63,265.97,404.9,277.19,170.7,151.4,203.7,325.73,123.28,50.29,0
